Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,56,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2532,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,34,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,705,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,689,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,-280,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H24,Total assets,Financial position,5187,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H25,Current assets,Financial position,2124,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,1628,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,362,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,9,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H29,Other assets,Financial position,1434,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,5187,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2996,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,1487,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,704,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,630600,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,-57700,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H36,Current ratio,Financial ratios,143,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H37,Quick ratio,Financial ratios,97,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H39,Return on equity,Financial ratios,-9,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H40,Return on total assets,Financial ratios,-5,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,58,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H01,Total income,Financial performance,3063,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,C,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,2863,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,6,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,3327,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,42,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,9,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,169,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,485,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,56,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2532,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,34,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,705,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,689,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,-280,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H24,Total assets,Financial position,5187,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H25,Current assets,Financial position,2124,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,1628,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,362,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,9,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H29,Other assets,Financial position,1434,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,5187,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2996,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,1487,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,704,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,630600,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,-57700,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H36,Current ratio,Financial ratios,143,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H37,Quick ratio,Financial ratios,97,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H39,Return on equity,Financial ratios,-9,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H40,Return on total assets,Financial ratios,-5,ANZSIC06 groups C151 and C152
2024,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,58,ANZSIC06 groups C151 and C152
2024,Level 3,CC41,Printing,Dollars (millions),H01,Total income,Financial performance,1423,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,139,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H03,Sales of other goods and services,Financial performance,1274,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,6,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H07,Non-operating income,Financial performance,4,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H08,Total expenditure,Financial performance,1338,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H09,Interest and donations,Financial performance,16,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H10,Indirect taxes,Financial performance,6,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H11,Depreciation,Financial performance,54,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H12,Salaries and wages paid,Financial performance,410,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,101,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,746,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H20,Non-operating expenses,Financial performance,5,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H21,Opening stocks,Financial performance,133,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H22,Closing stocks,Financial performance,142,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H23,Surplus before income tax,Financial performance,94,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H24,Total assets,Financial position,1025,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H25,Current assets,Financial position,467,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H26,Fixed tangible assets,Financial position,222,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H27,Additions to fixed assets,Financial position,62,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H28,Disposals of fixed assets,Financial position,16,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H29,Other assets,Financial position,336,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H30,Total equity and liabilities,Financial position,1025,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,407,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H32,Current liabilities,Financial position,365,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars (millions),H33,Other liabilities,Financial position,253,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars,H34,Total income per employee count,Financial ratios,241300,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Dollars,H35,Surplus per employee count,Financial ratios,16000,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Percentage,H36,Current ratio,Financial ratios,128,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Percentage,H37,Quick ratio,Financial ratios,89,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,27,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Percentage,H39,Return on equity,Financial ratios,23,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 groups C161 and C162
2024,Level 3,CC41,Printing,Percentage,H41,Liabilities structure,Financial ratios,40,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H01,Total income,Financial performance,1423,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,139,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H03,Sales of other goods and services,Financial performance,1274,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,6,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H07,Non-operating income,Financial performance,4,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H08,Total expenditure,Financial performance,1338,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H09,Interest and donations,Financial performance,16,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H10,Indirect taxes,Financial performance,6,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H11,Depreciation,Financial performance,54,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H12,Salaries and wages paid,Financial performance,410,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,101,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,746,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H20,Non-operating expenses,Financial performance,5,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H21,Opening stocks,Financial performance,133,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H22,Closing stocks,Financial performance,142,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H23,Surplus before income tax,Financial performance,94,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H24,Total assets,Financial position,1025,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H25,Current assets,Financial position,467,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H26,Fixed tangible assets,Financial position,222,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H27,Additions to fixed assets,Financial position,62,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H28,Disposals of fixed assets,Financial position,16,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H29,Other assets,Financial position,336,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H30,Total equity and liabilities,Financial position,1025,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,407,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H32,Current liabilities,Financial position,365,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars (millions),H33,Other liabilities,Financial position,253,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars,H34,Total income per employee count,Financial ratios,241300,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Dollars,H35,Surplus per employee count,Financial ratios,16000,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Percentage,H36,Current ratio,Financial ratios,128,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Percentage,H37,Quick ratio,Financial ratios,89,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,27,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Percentage,H39,Return on equity,Financial ratios,23,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 groups C161 and C162
2024,Level 4,CC411,Printing,Percentage,H41,Liabilities structure,Financial ratios,40,ANZSIC06 groups C161 and C162
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,103,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,12,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,91,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,0,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,0,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,91,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,1,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,0,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,5,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,14,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,8,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,63,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,0,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,20,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,15,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,7,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,100,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,36,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,27,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,5,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,1,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,38,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,100,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,37,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,22,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,41,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,669300,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,44000,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,162,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,95,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,34,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,18,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 group C170
2024,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,37,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,103,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,12,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,91,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,0,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,0,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,91,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,1,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,0,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,5,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,14,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,8,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,63,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,0,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,20,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,15,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,7,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,100,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,36,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,27,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,5,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,1,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,38,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,100,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,37,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,22,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,41,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,669300,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,44000,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,162,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,95,ANZSIC06 group C170
